Kuwait,47,6.106,6.235,5.977,1.461,0.857,0.580,0.591,0.120,0.130
Serbia,48,6.078,6.181,5.974,1.101,0.924,0.634,0.482,0.189,0.066
El Salvador,49,6.061,6.188,5.933,0.845,0.675,0.565,0.615,0.116,0.160
Mauritius,50,6.049,6.165,5.933,1.178,0.996,0.574,0.590,0.153,0.096
Latvia,51,6.032,6.103,5.961,1.285,1.047,0.587,0.405,0.082,0.089
Colombia,52,6.012,6.132,5.892,1.021,0.866,0.615,0.554,0.100,0.063
Hungary,53,5.992,6.085,5.899,1.301,1.083,0.615,0.454,0.067,0.040
Thailand,54,5.985,6.077,5.893,1.107,0.957,0.596,0.611,0.375,0.028
Nicaragua,55,5.972,6.134,5.810,0.693,0.904,0.604,0.553,0.201,0.176
Japan,56,5.940,6.020,5.861,1.389,0.949,0.838,0.504,0.020,0.192
Argentina,57,5.929,6.040,5.819,1.162,0.980,0.646,0.544,0.069,0.067
Portugal,58,5.929,6.037,5.821,1.323,0.939,0.760,0.621,0.029,0.033
Honduras,59,5.919,6.081,5.758,0.703,0.787,0.593,0.578,0.241,0.083
Croatia,60,5.882,5.975,5.788,1.251,1.039,0.703,0.453,0.111,0.000
Philippines,61,5.880,5.982,5.778,0.853,0.828,0.426,0.651,0.125,0.126
South Korea,62,5.845,5.928,5.763,1.403,0.758,0.801,0.353,0.134,0.135
Peru,63,5.840,5.988,5.692,0.986,0.833,0.623,0.536,0.087,0.031
Bosnia and Herzegovina,64,5.813,5.911,5.715,1.032,0.919,0.618,0.395,0.261,0.005
Moldova,65,5.766,5.856,5.677,0.985,0.888,0.542,0.536,0.137,0.013
Ecuador,66,5.764,5.875,5.653,0.935,0.806,0.640,0.560,0.107,0.062
Kyrgyzstan,67,5.744,5.834,5.653,0.665,0.971,0.501,0.673,0.266,0.020
Greece,68,5.723,5.813,5.632,1.273,0.811,0.760,0.243,0.000,0.074
Bolivia,69,5.716,5.819,5.613,0.842,0.782,0.486,0.600,0.138,0.064
Mongolia,70,5.677,5.760,5.595,0.966,1.065,0.442,0.397,0.263,0.053
Paraguay,71,5.653,5.832,5.473,0.983,0.970,0.549,0.602,0.206,0.037
Montenegro,72,5.581,5.686,5.475,1.155,0.891,0.637,0.397,0.166,0.081
Dominican Republic,73,5.545,5.685,5.405,1.106,0.879,0.555,0.581,0.101,0.144
North Cyprus,74,5.536,5.636,5.435,1.377,0.806,0.801,0.503,0.196,0.200
Belarus,75,5.534,5.625,5.442,1.124,1.007,0.560,0.326,0.070,0.199
Russia,76,5.477,5.541,5.413,1.241,0.992,0.511,0.409,0.115,0.060
Hong Kong S.A.R. of China,77,5.477,5.573,5.380,1.525,0.841,0.893,0.408,0.232,0.342
Tajikistan,78,5.466,5.532,5.400,0.508,0.895,0.498,0.548,0.152,0.247
Vietnam,79,5.411,5.488,5.334,0.817,0.873,0.616,0.679,0.124,0.091
Libya,80,5.410,5.558,5.262,1.044,0.821,0.435,0.474,0.131,0.174
Malaysia,81,5.384,5.480,5.289,1.259,0.797,0.587,0.624,0.270,0.064
Indonesia,82,5.345,5.454,5.235,0.954,0.786,0.433,0.598,0.541,0.046
Congo (Brazzaville),83,5.342,5.533,5.151,0.518,0.392,0.307,0.381,0.144,0.124
China,84,5.339,5.397,5.281,1.061,0.785,0.665,0.636,0.093,0.117
Ivory Coast,85,5.306,5.460,5.152,0.669,0.409,0.052,0.438,0.177,0.092
Armenia,86,5.283,5.397,5.168,0.996,0.758,0.585,0.540,0.079,0.198
Nepal,87,5.269,5.406,5.132,0.519,0.702,0.496,0.488,0.287,0.135
Bulgaria,88,5.266,5.371,5.160,1.181,1.055,0.583,0.494,0.125,0.005
Maldives,89,5.198,5.339,5.057,1.115,1.015,0.697,0.575,0.204,0.073
Azerbaijan,90,5.171,5.250,5.091,1.025,0.841,0.541,0.526,0.043,0.276
Cameroon,91,5.142,5.288,4.996,0.543,0.556,0.159,0.425,0.205,0.058
Senegal,92,5.132,5.266,4.998,0.518,0.558,0.357,0.381,0.158,0.088
Albania,93,5.117,5.234,5.001,1.008,0.529,0.646,0.491,0.168,0.024
North Macedonia,94,5.101,5.202,5.001,1.068,0.772,0.535,0.450,0.212,0.022
Ghana,95,5.088,5.219,4.958,0.680,0.595,0.287,0.517,0.268,0.058
Niger,96,5.074,5.273,4.875,0.162,0.402,0.167,0.516,0.200,0.157
Turkmenistan,97,5.066,5.136,4.996,1.046,1.172,0.439,0.602,0.366,0.033
Gambia,98,5.051,5.225,4.877,0.367,0.511,0.210,0.384,0.465,0.123
Benin,99,5.045,5.189,4.901,0.507,0.058,0.196,0.457,0.166,0.178
Laos,100,5.030,5.119,4.941,0.808,0.598,0.330,0.643,0.268,0.179
Bangladesh,101,5.025,5.115,4.934,0.635,0.520,0.514,0.603,0.161,0.164
Guinea,102,4.984,5.160,4.808,0.420,0.399,0.206,0.384,0.250,0.111
South Africa,103,4.956,5.074,4.839,0.967,0.895,0.265,0.447,0.144,0.051
Turkey,104,4.948,5.038,4.857,1.260,0.809,0.590,0.236,0.097,0.104
Pakistan,105,4.934,5.066,4.802,0.637,0.423,0.322,0.418,0.252,0.097
Morocco,106,4.918,5.036,4.800,0.792,0.219,0.558,0.477,0.034,0.088
Venezuela,107,4.892,5.017,4.767,0.852,0.897,0.574,0.284,0.078,0.072
Georgia,108,4.891,4.998,4.785,1.030,0.470,0.498,0.488,0.032,0.181
Algeria,109,4.887,4.991,4.783,0.946,0.765,0.552,0.119,0.144,0.120
Ukraine,110,4.875,4.977,4.773,0.979,0.958,0.517,0.417,0.181,0.010
Iraq,111,4.854,4.970,4.738,0.910,0.638,0.381,0.302,0.153,0.041
Gabon,112,4.852,4.998,4.706,1.037,0.707,0.362,0.424,0.058,0.064
Burkina Faso,113,4.834,4.993,4.675,0.364,0.472,0.179,0.381,0.182,0.122
Cambodia,114,4.830,4.963,4.698,0.603,0.680,0.426,0.702,0.210,0.061
Mozambique,115,4.794,4.997,4.592,0.183,0.634,0.196,0.608,0.228,0.163
Nigeria,116,4.759,4.861,4.658,0.663,0.625,0.051,0.433,0.212,0.039
Mali,117,4.723,4.884,4.563,0.387,0.590,0.110,0.384,0.164,0.072
Iran,118,4.721,4.828,4.614,1.030,0.557,0.561,0.275,0.330,0.144
Uganda,119,4.636,4.780,4.493,0.364,0.718,0.240,0.398,0.267,0.054
Liberia,120,4.625,4.833,4.417,0.228,0.580,0.253,0.430,0.221,0.057
Kenya,121,4.607,4.747,4.466,0.603,0.508,0.385,0.483,0.375,0.073
Tunisia,122,4.596,4.709,4.484,0.919,0.515,0.590,0.334,0.057,0.044
Lebanon,123,4.584,4.691,4.477,1.045,0.868,0.595,0.175,0.140,0.026
Namibia,124,4.574,4.700,4.448,0.882,0.801,0.262,0.411,0.091,0.059
Palestinian Territories,125,4.517,4.649,4.384,0.646,0.819,0.434,0.330,0.082,0.075
Myanmar,126,4.426,4.527,4.324,0.666,0.713,0.341,0.601,0.520,0.178
Jordan,127,4.395,4.516,4.273,0.890,0.685,0.583,0.455,0.079,0.150
Chad,128,4.355,4.540,4.171,0.255,0.353,0.000,0.240,0.215,0.084
Sri Lanka,129,4.325,4.454,4.196,0.990,0.820,0.593,0.559,0.239,0.049
Swaziland,130,4.308,4.448,4.168,0.849,0.693,0.074,0.323,0.067,0.147
Comoros,131,4.289,4.454,4.123,0.488,0.367,0.279,0.202,0.241,0.101
Egypt,132,4.283,4.371,4.195,0.954,0.647,0.426,0.446,0.069,0.092
Ethiopia,133,4.275,4.374,4.175,0.370,0.679,0.331,0.451,0.241,0.114
Mauritania,134,4.227,4.365,4.090,0.666,0.749,0.273,0.218,0.119,0.133
Madagascar,135,4.208,4.349,4.068,0.266,0.503,0.341,0.207,0.185,0.087
Togo,136,4.107,4.258,3.956,0.254,0.239,0.203,0.289,0.209,0.107
Zambia,137,4.073,4.209,3.938,0.528,0.552,0.231,0.487,0.227,0.074
Sierra Leone,138,3.849,4.001,3.698,0.279,0.377,0.100,0.408,0.243,0.047
India,139,3.819,3.869,3.769,0.741,0.316,0.383,0.622,0.246,0.106
Burundi,140,3.775,3.985,3.565,0.000,0.062,0.155,0.298,0.172,0.212
Yemen,141,3.658,3.794,3.521,0.329,0.831,0.272,0.268,0.092,0.089
Tanzania,142,3.623,3.762,3.485,0.433,0.540,0.300,0.549,0.307,0.231
Haiti,143,3.615,3.953,3.276,0.294,0.173,0.227,0.257,0.463,0.139
Malawi,144,3.600,3.781,3.419,0.113,0.168,0.298,0.484,0.213,0.134
Lesotho,145,3.512,3.748,3.276,0.451,0.731,0.007,0.405,0.103,0.015
Botswana,146,3.467,3.611,3.322,1.099,0.724,0.340,0.539,0.027,0.088
Rwanda,147,3.415,3.548,3.282,0.364,0.202,0.407,0.627,0.227,0.493
Zimbabwe,148,3.145,3.259,3.030,0.457,0.649,0.243,0.359,0.157,0.075
Afghanistan,149,2.523,2.596,2.449,0.370,0.000,0.126,0.000,0.122,0.010
